complex_name,protein1_file,protein2_file,elapsed_seconds,physical_ring1_mean,physical_ring1_uncertainty,physical_ring2_mean,physical_ring2_uncertainty,physical_ring3_mean,physical_ring3_uncertainty,physical_ring4_mean,physical_ring4_uncertainty,physical_ring5_mean,physical_ring5_uncertainty,physical_ring6_mean,physical_ring6_uncertainty,physical_ring7_mean,physical_ring7_uncertainty,physical_ring8_mean,physical_ring8_uncertainty,physical_ring9_mean,physical_ring9_uncertainty,physical_ring10_mean,physical_ring10_uncertainty,zernike_ring1_mean,zernike_ring1_uncertainty,zernike_ring2_mean,zernike_ring2_uncertainty,zernike_ring3_mean,zernike_ring3_uncertainty,zernike_ring4_mean,zernike_ring4_uncertainty,zernike_ring5_mean,zernike_ring5_uncertainty,zernike_ring6_mean,zernike_ring6_uncertainty,zernike_ring7_mean,zernike_ring7_uncertainty,zernike_ring8_mean,zernike_ring8_uncertainty,zernike_ring9_mean,zernike_ring9_uncertainty,zernike_ring10_mean,zernike_ring10_uncertainty,gyration_radius,gyration_radius_note,flatness,roughness,roughness_uncertainty,scalar_prod,scalar_prod_uncertainty,summary_type
1A6D,1A6D_A.pdb,1A6D_B.pdb,523.1705555260005,,,,,14.354230383387753,0.8934390674455718,5.049004119858667,0.23533138116657493,5.183668466685673,0.3620744775473717,4.146334154633748,0.3115540067217025,4.452713407065526,0.3254166969383199,3.9113992143870777,0.3069347135853031,4.297541906266377,0.3403446726241604,5.716053895378633,0.08908324078031087,,,,,2.8126142234002334,0.09942104455421523,2.2453550562087257,0.09350671327435763,2.3367146331945103,0.08328433945536168,2.5601590093170925,0.09040114750863484,2.4079123380725274,0.07438424455975036,2.385073352344246,0.07366128445081765,2.1156254307151747,0.0746161497317982,1.7037869206004428,0.07474717920400821,29.047177126495306,pdb_mean,0.11019614668681244,1.5254852291266499,0.018814193972888464,-0.18992941210611947,0.023954051560383372,weighted
1A6D,1A6D_A.pdb,1A6D_B.pdb,523.1705555260005,,,,,12.036168786227538,0.7085626971926681,4.99753224217514,0.2362819779740994,5.17736978665464,0.3717125494471797,4.067413563238272,0.3027006698224552,4.354877870455933,0.3183485851242917,3.742419779049898,0.29445615745024745,3.6148587564784935,0.27014222966726925,5.700178007110004,0.08356575329542912,,,,,2.8675869135400354,0.07312435157603879,2.2942784647186567,0.0885581726306485,2.3630403607871036,0.08318383883352418,2.5404790835198265,0.08341797196937481,2.3879140813633164,0.06688576972478687,2.3743522557659484,0.06444733153306884,2.2300494930278534,0.05799776800484631,1.5999259886009845,0.06226968145026616,29.047177126495306,pdb_mean,0.11019614668681244,1.57357697683059,0.016020833131886417,-0.2655324475,0.020124251844920376,normal
1A6J,1A6J_A.pdb,1A6J_B.pdb,549.895738487,1.2361148800234456,0.09000145654941216,1.4222728069497503,0.08717692598165946,1.9021036314328588,0.1585998158985276,2.4450207402419295,0.20941797607380605,2.863193617088603,0.2658263997328463,2.596629983523031,0.2106450401567523,3.756295923495962,0.23972308996869846,5.318022865527954,0.30552020086826015,8.005360078851101,0.597826360596956,14.500474748234627,3.6806587062974336,1.4650733592389686,0.024025866623861157,1.753676737224309,0.05186447179791597,1.7524635548243488,0.05542706609616458,2.0259049565234477,0.06315959751232289,2.1484478614257285,0.0726213041332203,2.0992885880345287,0.05699582790003379,2.389203719623198,0.0690303745747975,2.686253014183305,0.09070574706866956,3.287365022664975,0.09536838409463053,3.0386837134508737,0.33283447735385674,14.553074062979432,pdb_mean,0.14489260349197347,1.482009368786978,0.018467309069380208,-0.2127498936831101,0.022632118860166247,weighted
1A6J,1A6J_A.pdb,1A6J_B.pdb,549.895738487,1.3318453271331916,0.08565825890786057,1.4605278666437842,0.08811570966901588,1.931535641539001,0.15595596326989103,2.636770760286979,0.2125625953605677,3.138192877426044,0.2628331450984595,2.587952551984719,0.20763722294006062,3.603555397788422,0.2342511538531123,4.919987786561887,0.27642989540122825,7.354199526732918,0.4861123363436355,14.25360944069463,1.8529740261584509,1.4694820138104976,0.023804779662007173,1.7533212781953287,0.0504615741442558,1.7662472275722967,0.054771165177161664,2.050224774044788,0.0626991743206924,2.2274540830411045,0.07244954255272207,2.11443395333741,0.0565617402728328,2.383561164115319,0.06659366015627607,2.849078062705554,0.08662525753082578,3.4313631387886283,0.07235987587976322,3.8554858855998653,0.19745664338034108,14.553074062979432,pdb_mean,0.14489260349197347,1.4862819954616888,0.015854544403045765,-0.33099583524504694,0.018477095244699974,normal
1A79,1A79_B.pdb,1A79_C.pdb,557.3452844939993,2.247365138868363,0.09282126536798758,2.4737794819001255,0.19431231155636025,2.989757172235083,0.22020993534420297,3.335047088352465,0.28188433953018094,3.564883674392852,0.3637931341177438,3.796872910211673,0.35920796865263277,4.386903165754861,0.34300743625205665,4.468847380477185,0.2530562820634382,5.713515728552362,0.35234467239921524,29.544042875891037,1.0774728700376361,1.265800883593192,0.02313205240291403,1.4379895195077084,0.03446049842464834,1.664340148950242,0.05626240037985107,1.7436147859425342,0.057755172480198035,2.008125799064901,0.07852378749346181,2.215845663147439,0.0719740778113901,2.5027330163238446,0.07639698021051819,2.8924372874591446,0.08547195354277662,2.8408042351943354,0.10206920260566618,2.115611334970312,0.08163354620096855,17.34832056388086,pdb_mean,0.17493141993786687,1.5746738232105688,0.017338735377342394,-0.2846647917421716,0.017919974390551003,weighted
1A79,1A79_B.pdb,1A79_C.pdb,557.3452844939993,2.1650029191967395,0.07693892697153547,2.448461742597591,0.1815761260348337,3.2247389909930364,0.22931818109671803,3.6840432462644537,0.2821063478754938,3.829351278597877,0.3557133969343774,4.047650303950651,0.34671783883577645,4.0870156081702325,0.31477296834662666,4.519360191229148,0.25005514466425804,6.366006649134022,0.29182287683846325,29.21108068293076,0.7614502670198107,1.2886724789027273,0.02106741335118959,1.4958662194497796,0.03664294753103923,1.7340621898214272,0.060596670298682896,1.795410004011727,0.0565619098877365,2.0916810805827932,0.07765653369312236,2.265968961490498,0.07069770137074678,2.5117288216462663,0.07385140294931065,2.9496661487338516,0.08537059690479952,2.706868052837509,0.07877044638097155,2.1006412114690396,0.046700343592572566,17.34832056388086,pdb_mean,0.17493141993786687,1.534592983164454,0.016107459437642174,-0.35762371400000004,0.016084117470744078,normal
1A99,1A99_C.pdb,1A99_D.pdb,556.3111510990002,0.415358761877447,0.02632096814701194,0.3980337662435015,0.021970313879120764,0.9874054682572727,0.09370348285546803,1.8242947218078664,0.18699970706196262,3.1679981920567624,0.25098711199577484,4.059141995319184,0.2712513204017239,4.965850774413934,0.2599171363351019,5.607557621153054,0.1388622550461264,9.039183397492415,0.5547167031618045,14.29117990451819,1.5627658489126466,1.0939971548825602,0.04409193243853173,1.2050660843363716,0.03768600145827106,1.3602590661204064,0.03454062928635409,1.7480110978954464,0.04368415790708658,2.2253208474063846,0.057271841746812095,2.3190981231197463,0.056485789125315815,2.3925382064143226,0.08044418080838846,2.203207966009682,0.09054728843131032,1.364845545056841,0.04673345104424809,1.2425932895541905,0.05811831140864801,20.053855346269778,pdb_mean,0.07144595474262057,1.5098099042694164,0.017147582506622662,-0.2919953443055455,0.021034981533772163,weighted
1A99,1A99_C.pdb,1A99_D.pdb,556.3111510990002,0.41521851211394184,0.025480250785019126,0.38768795626926095,0.02111429659842111,1.0610922817753758,0.10535003701258386,1.9671874471483102,0.19508825968905993,3.182237652306086,0.24552276251209387,4.033410244510137,0.2666310381403577,4.832129160360949,0.23042146447061235,5.564777247527889,0.1383156346982479,9.75063679658385,0.5551177313577073,13.14644334741848,1.5018836116258922,1.0594267750342299,0.04166958342410801,1.2056120181517627,0.037956221218597264,1.3607086311908418,0.033989488772391545,1.7518480785679669,0.042761219562862315,2.210733839828397,0.05773800464247643,2.3135779277933235,0.056505519435053,2.2860934572284197,0.07435667532021605,2.2606644684159236,0.08708750251987706,1.372524095273433,0.044340225845237044,1.2357950402443412,0.05521648397662699,20.053855346269778,pdb_mean,0.07144595474262057,1.4948157856913542,0.013007176096613155,-0.39172927912087907,0.018323582918050235,normal
1AA7,1AA7_A.pdb,1AA7_B.pdb,554.2701011119998,1.5488698813496224,0.19060779232138317,1.5044302161495535,0.1392196436855542,1.7402687222360993,0.1583345085238576,2.2672209471579934,0.20874672072727787,2.430301723378073,0.24562605802522203,2.3074051166990284,0.22543692747942518,4.01138219396521,0.31036885464958996,5.662019439409758,0.3053561008194155,6.52500081436898,0.232838674556252,14.354171591854305,1.1118932833616857,1.7284018758209458,0.10030411574793187,1.5421694329671376,0.0636276230336035,1.598812161151598,0.060917375587049905,1.6353681155715718,0.04920205852305693,1.6524178240950367,0.06100650802839255,2.131866643200304,0.07288582508764858,2.505575426696919,0.06817318003773021,2.308784819650691,0.07533356591662245,2.3320634996976217,0.06885661862605581,1.8222077033693391,0.09036033578153461,14.8064243048044,pdb_mean,0.083854655704819,1.5966224721695585,0.016667203683451527,-0.2057045454376347,0.022190576278468238,weighted
1AA7,1AA7_A.pdb,1AA7_B.pdb,554.2701011119998,1.982620436848519,0.17181182487116975,1.7009710659780841,0.1411767662197161,1.918615836109276,0.16009820134860236,2.3404962818999393,0.20989574767740335,2.797832359659271,0.25769447392473877,2.362118733835098,0.2250607863403443,4.305661852800345,0.31527176683463004,5.595763101368613,0.30152420331620133,6.191838614090114,0.220707010114685,17.026245782467115,0.9408074025283862,2.021092822990711,0.08847546009037857,1.6756818918820184,0.0697080600765092,1.638596304483307,0.05638850798514665,1.6413181092964084,0.047048482204222086,1.6850148019678906,0.059838923732814006,2.1786747813773117,0.07315434648382092,2.560560247802246,0.06758382290352614,2.3755229451647546,0.07427842367803485,2.443536294149413,0.06448081554791343,1.8507192995799444,0.07433819211065565,14.8064243048044,pdb_mean,0.083854655704819,1.5825720485574526,0.01716437339059629,-0.31248569949238575,0.018470045281661462,normal
1AGQ,1AGQ_C.pdb,1AGQ_D.pdb,554.4372810549994,2.765990277241131,0.33209497268076943,4.530374246338976,0.4792095663167931,4.84964118581337,0.36079582556008205,3.9451894247533206,0.36456864077953055,3.340335107327415,0.332991987759967,5.143457082688715,0.4899499391117506,4.728293784837266,0.41684021289452294,8.427654618171365,1.0901291445614152,8.395063064360837,0.6765859586448276,35.4678701155454,4.323969047915593,2.207615153484767,0.05731236220713815,2.158630939099726,0.05808232340848731,2.2568787463819877,0.06339214883345674,2.163405368370732,0.08152135758031961,1.7955438742978789,0.0749188503615041,1.9448088747648367,0.07287499228780048,2.1053982979107997,0.06840464505530826,2.6580765300708076,0.09927757000168334,2.730897969210312,0.088741709896742,2.1759089630443045,0.08572755224668474,19.059131915843174,pdb_mean,0.39856698145717195,1.467840585530163,0.0164307815017938,-0.16097007081414977,0.021831538520372472,weighted
1AGQ,1AGQ_C.pdb,1AGQ_D.pdb,554.4372810549994,3.8012946466991404,0.3251363640723479,4.349632352429216,0.40084397817026574,4.765632841799526,0.35272137209838494,3.9373615339401367,0.3524906042310883,3.2843282989204914,0.3332331544146102,5.715105455997818,0.5043266091084108,4.6119072201910765,0.37152609887455224,8.090348275677389,0.4942922012173385,6.4352236912367085,0.5140731521830446,43.86609556256922,2.7660835211659465,2.183422808935276,0.05330564724403788,2.208698396794746,0.05085070076924707,2.2566752904343943,0.06319619715991978,2.206225702981545,0.07752740093592583,1.8062908425560265,0.07660259424151397,1.9335674663582574,0.0702215027854442,2.0360356617985853,0.06356580041182867,2.6370189746134445,0.05509773293208421,2.887835345737684,0.07567367184450471,2.226657862832418,0.05782517187892875,19.059131915843174,pdb_mean,0.39856698145717195,1.4953104560085924,0.014608277239458147,-0.16311860062565173,0.019936300836658313,normal
1ADY,1ADY_C.pdb,1ADY_D.pdb,603.438764429,8.135434659327084,0.46530688920859997,3.6211385807974605,0.2833475264910062,3.790669340109903,0.30171758209184374,5.152286376854468,0.4608102086438887,6.386554802853547,0.607356337477949,5.657354542404263,0.521310940917168,8.040971008829084,0.8256619062574247,9.911934257183095,1.9682241384198664,4.726068065316645,0.32413536939096765,33.16749242190436,5.028415438659794,1.884271875409756,0.041259998532719215,2.3565680205982815,0.09009239513363533,2.08606329627002,0.07660452144061315,2.1891105822812253,0.07702125456358415,2.4922578183959327,0.10230939251472912,2.480844099949058,0.08184503648885921,2.4390638891312126,0.11225519484399664,2.660056092572148,0.15081701417163754,2.586012701877885,0.08392000084665578,2.2959334996385135,0.09473524793863679,28.592449186748368,pdb_mean,0.30033673911536807,1.5077410639043722,0.017872595438533527,-0.19479218186458114,0.021652628980760414,weighted
1ADY,1ADY_C.pdb,1ADY_D.pdb,603.438764429,8.496269822299759,0.38479158646851125,3.702901928742607,0.25928075100079867,3.65934858771965,0.29922488913578904,4.844996030577627,0.41801837465881136,6.997118232209361,0.6595712580834091,6.005673468712049,0.5237961630986336,7.642130938544858,0.650430098792722,5.7044023914771405,0.5982986750839172,4.752323279346069,0.30611586336531676,39.57834201198374,3.205879483693058,1.8515948593210336,0.038255963963623726,2.2609914821376704,0.07613221391335304,2.0191402812637818,0.068810489120841,2.175566561807534,0.076205432298693,2.4833866240004743,0.09831463093755448,2.4228323192442995,0.07902811789471505,2.406372794747626,0.09121063939446013,2.500596172147715,0.08186652445093642,2.539211066404428,0.07977640477642539,2.39139566626142,0.06675356502456245,28.592449186748368,pdb_mean,0.30033673911536807,1.511788046911025,0.01349335283327011,-0.236751664,0.017615722942389965,normal
1AIH,1AIH_C.pdb,1AIH_D.pdb,561.1488188909998,7.1443274954312175,0.6313820476214845,7.1166951235962275,0.766857870821379,4.953219933282906,0.4777899674465293,3.580881086744514,0.3678643764161685,4.140095731718659,0.3525807284084575,4.795919958530809,0.40472297094205106,4.796298012248401,0.5181745741541532,5.107835076064047,0.8273108219840447,5.316674226807242,0.5074755098189409,51.11024646657194,0.153759702373064,2.546648479384857,0.08093613347028211,2.954922509470416,0.07898428711112433,2.4786889693808063,0.0846247101135658,2.0874373552942704,0.0758162821598543,2.23560995994465,0.10012160460367918,1.958907326321378,0.07416851703025859,2.510204003037693,0.09713866552937958,2.742526174356113,0.1488938626024156,3.4006716724503616,0.10745968677851014,2.179539902406334,0.07735684113716705,17.771226234030912,pdb_mean,0.4693615597480648,1.5989821610629344,0.01938190746621571,-0.18158318322423916,0.020917472079097037,weighted
1AIH,1AIH_C.pdb,1AIH_D.pdb,561.1488188909998,6.923743748909971,0.4887749000547556,7.022406669913234,0.6113740382697681,5.43229227029264,0.47661457821054576,3.6849018566280787,0.3563532559135545,4.118731377300527,0.34073191351156645,4.786885737158593,0.393226844847813,5.036823973431492,0.496211511910173,3.4574372864890983,0.2444801863446196,5.643946829195442,0.442669840249836,51.347591247149275,0.11847235988772539,2.4427020643195267,0.06575773568968879,2.9278913516489964,0.0691238986472048,2.4577856756486565,0.07637499879611533,2.102748355621917,0.07333167593982358,2.27178903497356,0.09032482976587965,1.9685241119926564,0.07251217426447798,2.4649006493552212,0.09534536067975029,2.8492564599228745,0.08164682926292424,3.5269736535011895,0.1022439799245963,2.372251303192777,0.0630171902715215,17.771226234030912,pdb_mean,0.4693615597480648,1.562203590578571,0.01705541972816675,-0.214739933,0.018145071001258145,normal
1AK4,1AK4_A.pdb,1AK4_D.pdb,539.7620470779993,2.7763113748606334,0.3234227316454644,3.4613290043880345,0.30176862405529425,3.3967449691303853,0.2934195566944948,4.2972102269651575,0.32801425840287685,4.02231430779902,0.3435700897732396,4.776036302579745,0.3533630262965099,5.425157157653083,0.34002475602773297,6.269612523196589,0.3117081782509221,6.394568232141676,0.4414762648595382,20.693142419446417,1.9488345397306166,2.1613076074403774,0.05258299910529011,2.2455999742175776,0.07839415137345672,1.9840858196478297,0.08515215270019462,2.4047477684116783,0.09352668254331324,2.5558890658693456,0.09289278575862032,2.556779740431496,0.09282754980929603,2.4215540679115177,0.07930664179795054,2.244613003839996,0.08272353447749595,2.2830167512154134,0.1332888525416063,3.4213029047305477,0.14130016832497,15.32156660949829,pdb_mean,0.30416616784365086,1.3625251373412814,0.016286463513509812,-0.14858702517814562,0.02208129619763233,weighted
1AK4,1AK4_A.pdb,1AK4_D.pdb,539.7620470779993,2.9016897563878516,0.29253004324670656,3.4146412101113217,0.2837271252063743,3.1981312536152284,0.29124021923403676,4.361178990592948,0.332927015267697,4.484733989664482,0.3602063121218242,5.319957287546632,0.35958454392407585,5.9014620242119165,0.34482551607034206,5.940085809120748,0.30303295634157384,5.600331241710961,0.29198537484330545,20.70947340261562,1.7016606705035906,2.1894477240009973,0.04726878298579055,2.3075113030236474,0.07534061547207677,2.0696810223158653,0.08777414506599898,2.472527340952081,0.09317512607281467,2.6570279886538346,0.08912939556165259,2.5645638435589926,0.08139412525714204,2.3404664455111974,0.07073649538672402,2.235974340685766,0.0823842295534989,2.3694857458431446,0.0941158693131918,3.518582664775268,0.11549679836135796,15.32156660949829,pdb_mean,0.30416616784365086,1.3533490907022576,0.015165932222440025,-0.2623915388768899,0.01824993203192486,normal
1AUI,1AUI_A.pdb,1AUI_B.pdb,568.571321424999,3.2981209121207273,0.34658360790882686,3.372804726567204,0.38579235093094555,4.311989223246737,0.5760679509027081,4.212883339303119,0.39688478021231804,6.0889162384220885,0.5866724825122626,5.750120153541392,0.4509007674179687,5.296690286844447,0.44221871468064394,30.634760227596523,3.2414082576199035,4.860190506186081,0.32751322005376965,6.972800729009022,0.2888099044478825,1.722211780141655,0.05339833554873091,1.8626854351202595,0.08469752012278266,2.2193294171753384,0.10983053728502049,2.3146569266064856,0.08255801202129358,2.2642681544030068,0.06865342182585575,2.1985814888378994,0.07388443226350119,2.420787083376959,0.08412315964622027,2.174332101909225,0.1473000739099819,2.9257423298241245,0.13249706757154509,2.499841810375127,0.1239487416511893,20.18818360618724,pdb_mean,0.38758998297144764,1.706431119551598,0.01691534458033708,-0.2150881966281247,0.022405871822765763,weighted
