complex name,J index
1EFV_1,0.9641434262948207
1EHI_1,0.9619047619047619
1EI1_1,0.9581589958158996
1EJW_2,0.9375
1EK6_1,0.956989247311828
1EL6_1,0.9664804469273743
1EM1_2,0.967741935483871
1EM8_2,0.9242424242424242
1EMV_1,0.9393939393939394
1ES0_1,0.9569377990430622
1ESM_1,0.903448275862069
1ETE_5,0.8571428571428571
1EV7_1,0.91
1EWJ_1,0.9285714285714286
1EZ1_6,0.8011049723756906
1EZI_2,0.872
1F06_1,0.9619047619047619
1F23_1,0.9622641509433962
1F28_1,0.9025974025974026
1F2U_1,0.9615384615384616
1F34_1,0.9245283018867925
1F36_1,0.9913793103448276
1F37_3,0.8142857142857143
1F3M_1,0.9603960396039604
1F3T_1,0.9
1F3U_1,0.9878048780487805
1F3X_2,0.9363636363636364
1F45_1,0.9146341463414634
1F4J_1,0.9804560260586319
1F5M_1,0.9327731092436975
1F5R_1,0.9636363636363636
1F5Z_1,0.926605504587156
1F6M_2,0.956989247311828
1F8M_1,0.9683908045977011
1F8Y_1,0.927007299270073
1F9Z_1,0.9603174603174603
1FB1_2,0.898989898989899
1FBV_1,0.92
1FFW_8,0.9375
1FK8_1,0.9320987654320988
1FNE_1,0.9696969696969697
1FQ1_1,0.9195402298850575
1FS0_1,0.9679144385026738
1FT9_1,0.9562043795620438
1FUI_2,0.9079754601226994
1FY8_1,0.9444444444444444
1FYF_1,0.850828729281768
1FYH_1,0.8620689655172413
1FZR_1,0.9776536312849162
1FZW_2,0.8859649122807017
1G09_1,0.935064935064935
1G0S_1,0.9754098360655737
1G0U_2,0.8928571428571429
1G21_1,0.9659574468085106
1G5C_1,0.956989247311828
1G5G_1,0.9353846153846154
1G5H_1,0.9484536082474226
1G60_1,0.9178082191780822
1G64_1,0.9753086419753086
1G6Q_1,0.8888888888888888
1G6W_1,0.8639455782312925
1G8K_1,0.9300699300699301
1G8M_1,0.9785714285714285
1G8R_1,0.9386973180076629
1G8Y_8,0.8985507246376812
1GCQ_1,0.9245283018867925
1GG2_1,0.911504424778761
1GGM_1,0.9177631578947368
1GGP_1,0.9485294117647058
1GH7_1,0.9601990049751243
1GK0_1,0.974910394265233
1GK2_2,0.9204545454545454
1GK9_1,0.9976905311778291
1GMW_1,0.9836065573770492
1GN4_1,0.9447513812154696
1GO4_1,0.9906542056074766
1GPQ_1,0.896551724137931
1GQA_1,0.9195402298850575
1GQG_1,0.930635838150289
1GQM_1,0.9659090909090909
1GQY_1,0.898989898989899
1GRN_1,0.956989247311828
1GT7_2,0.9405940594059405
1GU9_4,0.8214285714285714
1GUS_1,0.9819819819819819
1GVM_2,0.9571428571428572
1GX7_1,0.9958847736625515
1GXD_3,0.8888888888888888
1GXJ_1,0.9016393442622951
1GY7_6,0.8064516129032258
1GYY_1,0.9928057553956835
1GZ3_1,0.927461139896373
1GZS_1,0.921875
1H0H_1,0.9122807017543859
1H18_1,0.9329268292682927
1H1V_7,0.8363636363636363
1H21_1,0.9598540145985401
1H2I_2,0.9459459459459459
1H2S_1,0.9444444444444444
1H2U_1,0.9104477611940298
1H3L_2,0.9322033898305084
1H6K_1,0.9019607843137255
1H74_1,0.9245283018867925
1H81_1,0.9316770186335404
1H9D_1,0.8863636363636364
1H9R_4,0.8207547169811321
1HBM_2,0.8541666666666666
1HBN_1,0.9649122807017544
1HBU_1,0.948051948051948
1HF2_1,0.9017857142857143
1HI9_4,0.9104477611940298
1HKQ_1,0.9333333333333333
1HN2_1,0.9371428571428572
1HWL_1,0.9847094801223242
1HX5_1,0.9736842105263158
1HXH_2,0.8732394366197183
1HXM_1,0.9017341040462428
1I07_3,0.8220338983050848
1I1D_1,0.9384615384615385
1I2M_1,0.875
1I50_1,0.9568965517241379
1I6O_1,0.9861111111111112
1I7Q_1,0.888
1I7W_1,0.9735449735449735
1I8L_4,0.8909090909090909
1I9C_1,0.897196261682243
1IAH_1,0.9411764705882353
1IAO_1,0.9761904761904762
1IAR_1,0.9
1ICF_1,0.9113924050632911
1IGU_5,0.8554216867469879
1IHR_1,1.0
1II8_1,0.9625
1IJF_1,0.9583333333333334
1IJL_1,0.9696969696969697
1IJX_4,0.8152173913043478
1INN_1,0.9444444444444444
1IQ6_1,0.9357142857142857
1IQP_2,0.8653846153846154
1IRA_1,0.9714285714285714
1IS7_1,0.9726027397260274
1IS8_1,0.9759036144578314
1ISG_4,0.95
1IT8_1,0.9245283018867925
1IUG_1,0.934640522875817
1IZ1_3,0.8434782608695652
1J0E_1,0.9248554913294798
1J1D_1,0.9615384615384616
1J1E_1,0.9221556886227545
1J2W_1,0.9591836734693877
1J31_1,0.9758064516129032
1J3K_1,0.9333333333333333
1J3L_9,0.9454545454545454
1J3R_1,0.9172413793103448
1J4U_1,0.9411764705882353
1J4V_1,1.0
1J70_1,0.9310344827586207
1J7D_5,0.8448275862068966
1J9I_8,0.8307692307692308
1JAY_1,0.8813559322033898
1JFQ_1,0.9502762430939227
1JG8_2,0.978021978021978
1JKG_1,0.9622641509433962
1JKV_3,0.9591836734693877
1JMA_1,0.8636363636363636
1JMU_1,0.9585365853658536
1JMV_1,0.9550561797752809
1JN9_1,0.9560975609756097
1JNB_1,0.8781512605042017
1JNZ_1,0.9784172661870504
1JPY_1,0.9854368932038835
1JRA_1,0.8863636363636364
1JS3_1,0.9772079772079773
1JTD_1,0.8958333333333334
1JTG_1,0.956140350877193
1JTO_1,0.9285714285714286
1JX7_3,0.8983050847457628
1JXH_1,0.9419354838709677
1JXQ_1,0.8958333333333334
1JYO_5,0.8303571428571429
1JZO_2,0.9382716049382716
1JZT_1,0.9669421487603306
1K0Z_1,0.9702970297029703
1K2E_1,0.9537037037037037
1K3R_1,0.9136690647482014
1K3S_1,0.978494623655914
1K50_1,0.9583333333333334
1K5G_1,0.9695431472081218
1K66_1,0.9537037037037037
1K6D_3,0.8823529411764706
1K88_1,0.8571428571428571
1K93_1,0.9758454106280193
1KAC_4,0.9090909090909091
1KAM_1,0.9629629629629629
1KAR_1,0.9754901960784313
1KBQ_1,0.9414225941422594
1KCA_1,0.87
1KCF_4,0.8048780487804879
1KHU_1,0.9537037037037037
1KI9_1,0.921875
1KIZ_1,0.9417989417989417
1KJN_1,0.927710843373494
1KKE_1,0.9058823529411765
1KM1_1,0.9562043795620438
1KNX_1,0.905940594059406
1KSH_1,0.9390243902439024
1KVE_1,1.0
1KXP_1,0.9383561643835616
1KXQ_1,0.9263157894736842
1KXT_1,0.967391304347826
1KYQ_1,0.9823788546255506
1KZC_1,0.96
1L2W_2,0.8415841584158416
1L4I_9,0.9098360655737705
1L5X_1,0.9658536585365853
1L8C_1,0.9848484848484849
1L8D_10,0.9428571428571428
1LHR_1,0.9205298013245033
1LI1_1,0.9766081871345029
1LK5_1,0.883495145631068
1LKY_1,0.9
1LM7_3,0.9661016949152542
1LNY_1,0.9457013574660633
1LP1_1,0.896551724137931
1LQM_1,0.9278350515463918
1LQS_1,0.98
1LSS_1,0.8762886597938144
1LT7_1,0.9764705882352941
1LW6_8,0.821917808219178
1LX5_2,0.8933333333333333
1LX7_1,0.9259259259259259
1LYW_1,0.9842931937172775
1LZW_4,0.8933333333333333
1M10_1,0.91
1M1E_1,0.9193548387096774
1M1F_1,0.93
1M1J_1,0.9539877300613497
1M1T_1,0.9575471698113207
1M2B_1,0.9183673469387755
1M32_1,0.9647058823529412
1M7G_1,0.8840579710144928
1M7H_1,0.9347826086956522
1M8A_8,0.9193548387096774
1MA9_1,0.9403973509933775
1MB2_2,0.8145695364238411
1MBY_7,0.8571428571428571
1MD0_1,0.8928571428571429
1MJT_1,0.9572649572649573
1MKM_1,0.971830985915493
1MO1_1,0.967741935483871
1MOE_1,0.9
1MPS_1,0.9360730593607306
1MR1_1,0.9705882352941176
1MV8_1,0.9847715736040609
1MW5_1,0.9727891156462585
1MWQ_1,0.8813559322033898
1MY7_3,0.8695652173913043
1N0L_1,0.9603174603174603
1N1C_1,0.9577922077922078
1N1E_1,0.9396984924623115
1N23_1,0.8673469387755102
1N2M_2,0.8823529411764706
1N7F_8,0.819672131147541
1N80_1,0.9476190476190476
1N9E_1,0.9916805324459235
1N9J_1,0.989010989010989
1N9S_1,0.8947368421052632
1NA1_1,0.9681528662420382
1NBW_1,0.9464285714285714
1ND6_4,0.848
1NF3_9,0.8095238095238095
1NFV_1,0.9440559440559441
1NHW_1,0.9328358208955224
1NJ8_1,0.9186046511627907
1NJJ_1,0.9178082191780822
1NKI_1,0.9453551912568307
1NKQ_1,0.9423076923076923
1NNQ_1,0.97
1NP3_1,0.9826589595375722
1NP6_1,0.9868421052631579
1NP8_3,0.96
1NR4_3,0.8192771084337349
1NR7_1,0.8956521739130435
1NR9_1,0.8666666666666667
1NT2_8,0.8070175438596491
1NU9_1,0.9621621621621622
1NVM_3,0.8240740740740741
1NW2_1,0.9655172413793104
1NW9_1,0.9787234042553191
1NWW_1,0.8818897637795275
1NZ0_1,0.8846153846153846
1O0W_1,0.9078947368421053
1O1N_2,0.9333333333333333
1O28_1,0.9612903225806452
1O4U_1,0.9312169312169312
1O57_1,0.896969696969697
1O61_1,0.9383886255924171
1O63_1,0.9130434782608695
1O7L_1,0.9606986899563319
1O9I_1,0.9776536312849162
1O9Y_1,0.9851851851851852
1OA8_1,0.9182389937106918
1OAN_1,0.8944444444444445
1OB8_1,0.9322033898305084
1OCZ_1,0.9690721649484536
1OG6_3,0.8648648648648649
1OHV_1,0.9817232375979112
1OIA_1,0.8703703703703703
1OJ7_1,0.9193548387096774
1OJH_1,0.9908256880733946
1OMO_3,0.8427672955974843
1OMZ_1,0.9907407407407407
1ONW_1,0.923728813559322
1OOQ_1,1.0
1OP9_3,0.847457627118644
1OQ1_4,0.8414634146341463
1OQB_1,0.9288888888888889
1OQC_1,0.9090909090909091
1OQJ_1,0.875
1OR6_1,0.9302325581395349
1OR7_1,0.9748427672955975
1OSM_2,0.972027972027972
1OTU_1,0.9103139013452914
1OTW_1,0.9545454545454546
1OV3_1,0.9936708860759493
1OXH_1,0.9358974358974359
1OY5_1,0.9721115537848606
1OZ7_3,0.8166666666666667
1P32_2,0.9285714285714286
1P3H_5,1.0
1P4O_1,0.911504424778761
1P4Q_1,0.976
1P6X_1,0.9012345679012346
1P7G_1,0.9540816326530612
1P8C_5,0.8309859154929577
1P9E_1,0.9720670391061452
1P9L_1,0.9484536082474226
1P9O_1,0.9661016949152542
1PB0_1,0.8524590163934426
1PBI_1,0.9528301886792453
1PC6_1,0.994413407821229
1PCF_7,0.8125
1PCZ_1,0.9347826086956522
1PFF_5,0.8148148148148148
1PJS_1,0.9550827423167849
1PK1_5,0.875
1PM3_2,0.9402985074626866
1PQZ_1,0.8918918918918919
1PUG_5,0.825
1PVH_4,0.9436619718309859
1PZM_1,0.9714285714285714
1PZR_8,0.8350515463917526
1Q05_1,0.9675324675324676
1Q08_1,0.9709302325581395
1Q1L_2,0.952755905511811
1Q23_2,0.8640776699029126
1Q2H_1,0.9917355371900827
1Q40_1,0.9496402877697842
1Q52_3,0.9637681159420289
1Q57_2,0.8532608695652174
1Q5H_1,0.9847328244274809
1Q7L_1,0.970873786407767
1Q8M_1,0.9428571428571428
1Q9U_1,0.9440559440559441
1QAV_1,0.9473684210526315
1QB3_1,0.9862068965517241
1QBZ_1,0.9171974522292994
1QCB_1,0.9574468085106383
1QE6_1,0.9176470588235294
1QFH_1,0.975609756097561
1QFX_1,0.8947368421052632
1QG7_1,0.9605263157894737
1QGE_1,0.9847715736040609
1QGT_1,0.9038461538461539
1QHH_1,0.9657794676806084
1QI1_2,0.8712871287128713
1QI9_1,0.9787234042553191
1QIP_1,0.9891304347826086
1QJG_3,0.8117647058823529
1QKI_2,0.8215962441314554
1QL0_1,0.8888888888888888
1QM5_1,0.975
1QQ5_1,0.9259259259259259
1QQJ_1,0.9536082474226805
1QSO_1,0.95625
1QX5_1,0.9878048780487805
1QXN_2,0.8153846153846154
1QYN_1,0.9651162790697675
1R0K_1,0.9794520547945206
1R0R_1,0.9444444444444444
1R15_1,0.9313725490196079
1R1U_6,0.8736842105263158
1R2F_1,0.9428571428571428
1R30_1,0.926829268292683
1R3N_1,0.9774011299435028
1R4A_1,0.875
1R4C_1,0.9949748743718593
1R52_1,0.9187817258883249
1R5X_7,0.8115942028985508
1R7H_1,1.0
1R7I_1,0.9608433734939759
1R8J_1,0.9772727272727273
1R8O_1,0.9801324503311258
1R8S_1,0.9532710280373832
1RER_1,0.9583333333333334
1RF8_1,0.9861111111111112
1RFZ_1,0.8913043478260869
1RHZ_1,0.9629629629629629
1RI8_8,0.9661016949152542
1RK4_1,0.9239130434782609
1RKE_1,0.9439252336448598
1RLI_1,0.9259259259259259
1RM0_1,0.9855769230769231
1RO7_3,0.8983050847457628
1RP7_1,0.9445727482678984
1RPN_2,0.9159663865546218
1RQD_2,0.9510869565217391
1RTY_1,0.95
1RY7_1,0.9504132231404959
1RYI_2,0.9466666666666667
1RYY_1,0.9459459459459459
1RZJ_2,0.9439252336448598
1RZP_1,0.9432624113475178
1S16_1,0.9576719576719577
1S26_1,0.9952380952380953
1S28_1,0.937007874015748
1S3Z_1,1.0
1S4C_7,0.8415841584158416
1S4F_1,0.958904109589041
1S4K_1,0.8571428571428571
1S59_7,0.8105263157894737
1S7M_2,0.9858490566037735
1S8F_1,0.8985507246376812
1S98_2,1.0
1SB2_1,0.9262295081967213
1SC6_4,0.8581081081081081
1SDD_1,0.9461538461538461
1SFK_1,0.9901960784313726
1SFX_1,0.9333333333333333
1SG4_3,0.9253731343283582
1SHQ_1,0.9675324675324676
1SHW_6,0.9135802469135802
1SHY_2,0.8961038961038961
1SHZ_1,0.9516129032258065
1SKV_1,0.8608695652173913
1SLQ_1,0.9709302325581395
1SMO_1,0.8783783783783784
1SPB_1,0.975
1SPP_1,0.8656716417910447
1SQ0_1,0.9019607843137255
1SQ7_1,0.8793103448275862
1SQB_1,0.8731343283582089
1SQE_1,0.9807692307692307
1SQX_1,0.9459459459459459
1SR4_1,0.9338842975206612
1SR6_1,0.9692307692307692
1SS4_1,0.9727272727272728
1ST0_1,0.9968051118210862
1SU1_7,0.8072289156626506
1SUS_1,0.9527027027027027
1SUV_1,0.943127962085308
1SUW_1,0.9038461538461539
1SWJ_1,0.9655172413793104
1SYX_2,0.9583333333333334
1SZ2_1,0.8947368421052632
1SZQ_1,0.9301075268817204
1T0H_2,0.9054054054054054
1T0P_9,0.896551724137931
1T0R_1,0.9320388349514563
1T11_1,0.8911917098445595
1T1L_6,0.8387096774193549
1T1V_1,0.9444444444444444
1T33_1,0.8994708994708994
1T3I_1,0.914179104477612
1T3U_1,0.9555555555555556
1T3W_1,0.9401709401709402
1T44_1,0.9319727891156463
1T62_1,0.967741935483871
1T6B_2,0.9166666666666666
1T6G_2,0.9122807017543859
1T6S_3,0.8164556962025317
1T70_1,0.9421487603305785
1T8Q_2,0.875
1T8U_1,0.9772727272727273
1T98_1,0.9644128113879004
1T9D_1,0.8814229249011858
1T9G_1,0.9666666666666667
1TA3_1,0.9591836734693877
1TAW_1,0.9016393442622951
1TB3_1,0.9368421052631579
1TBA_9,0.8014705882352942
1TBX_1,0.9240506329113924
1TDQ_1,0.9493670886075949
1TDT_1,0.9577464788732394
1TE2_1,0.8888888888888888
1TF0_1,0.8701298701298701
1TH1_1,0.9828571428571429
1THN_1,0.8787878787878788
1TIJ_1,1.0
1TJ7_2,0.9476439790575916
1TJO_2,0.9154929577464789
1TKV_2,0.8372093023255814
1TLH_1,0.9642857142857143
1TLJ_1,0.8809523809523809
1TM1_4,0.8311688311688312
1TM3_2,0.8205128205128205
1TM4_1,0.9726027397260274
1TM5_1,0.9594594594594594
1TM7_2,0.8157894736842105
1TMQ_1,0.9565217391304348
1TMX_1,0.9956331877729258
1TO0_1,0.8823529411764706
1TO1_1,0.9210526315789473
1TO6_1,0.9692307692307692
1TOA_1,0.9734513274336283
1TQ8_1,1.0
1TQ9_1,0.9507042253521126
1TU1_1,0.9696969696969697
1TUE_3,0.8961038961038961
1TVK_1,0.8865248226950354
1TX4_1,0.945054945054945
1TXN_1,0.9531914893617022
1TY9_1,0.9754901960784313
1TZ9_1,0.9256198347107438
1U07_1,0.9863013698630136
1U0R_1,0.9395973154362416
1U0S_1,0.9076923076923077
1U20_1,0.9349593495934959
1U2E_1,0.881578947368421
1U2M_2,0.9107142857142857
1U4F_8,0.8461538461538461
1U5I_1,0.9690721649484536
1U5U_1,0.9156626506024096
1U5W_1,0.8943089430894309
1U69_1,0.9548387096774194
1U6J_1,0.9090909090909091
1U6S_1,0.9765625
1U7H_1,0.9755102040816327
1U7I_1,0.967479674796748
1U7Z_2,0.8373983739837398
1U8S_1,0.9540816326530612
1UAN_1,0.9696969696969697
1UD0_1,0.9210526315789473
1UE7_2,0.9285714285714286
1UF2_1,0.958904109589041
1UGH_1,0.9509803921568627
1UI5_1,0.9338842975206612
1UL1_2,0.8482758620689655
1ULG_2,0.8095238095238095
1UM0_4,0.9292035398230089
1UMF_10,0.8292682926829268
1UN8_1,0.9637681159420289
1UOD_1,0.9285714285714286
1UP4_1,0.953125
1USY_1,0.9506172839506173
1UT4_1,0.9074074074074074
1UUG_1,0.96
1UUN_1,0.9392265193370166
1UWG_2,0.912621359223301
1UWI_1,0.96875
1V0E_1,0.9732510288065843
1V1H_1,0.9870967741935484
1V1P_4,0.8804347826086957
1V26_1,0.9478260869565217
1V3E_1,0.9398496240601504
1V5W_1,0.9727272727272728
1V5X_1,0.9357798165137615
1V7C_1,0.9725490196078431
1V8D_2,0.9545454545454546
1V8P_1,0.9065420560747663
1VC8_4,0.8333333333333334
1VCB_1,0.9625
1VDD_1,0.9573170731707317
1VE5_1,0.9452054794520548
1VEA_1,0.946236559139785
1VET_2,0.8431372549019608
1VEU_3,0.8571428571428571
1VG0_1,0.8869565217391304
1VG9_1,0.8956521739130435
1VGC_1,0.9885714285714285
1VGL_2,0.8266666666666667
1VJL_1,0.9142857142857143
1VJQ_1,0.9322033898305084
1VKM_1,0.9175257731958762
1VLR_1,0.9825783972125436
1VMD_1,0.9015151515151515
1VMK_1,0.925
1VR7_3,0.8135593220338984
1VR9_1,0.8181818181818182
1VS3_1,0.8369565217391305
1VSQ_1,0.9852941176470589
1VYH_1,0.853448275862069
1VZY_1,0.95
1W23_1,0.8974358974358975
1W3Z_1,0.9930555555555556
1W4C_2,0.9186046511627907
1W4R_3,0.8235294117647058
1W6U_1,0.9365853658536586
1W9A_1,0.9746835443037974
1W9Z_2,0.9602649006622517
1WD6_1,0.9285714285714286
1WDJ_1,0.983739837398374
1WDZ_1,0.9576271186440678
1WKH_1,0.9657320872274143
1WKQ_1,0.9922178988326849
1WKV_1,0.9267015706806283
1WLE_1,0.922509225092251
1WLI_1,0.9019607843137255
1WMI_1,0.984251968503937
1WMS_1,0.8309859154929577
1WN1_1,0.9
1WO8_1,0.9508196721311475
1WOQ_4,0.8247422680412371
1WOV_2,0.8016528925619835
1WP7_2,0.90625
1WPP_1,0.9090909090909091
1WPX_1,0.9769230769230769
1WQ1_1,0.956140350877193
1WQA_5,0.9726027397260274
1WQJ_2,0.8985507246376812
1WR6_1,0.9122807017543859
1WRD_8,0.9811320754716981
1WSC_1,0.9339622641509434
1WT5_1,0.8352941176470589
1WWP_1,0.9041095890410958
1WWR_1,0.9791666666666666
1WX0_1,0.8829787234042553
1WX1_3,0.8012048192771084
1WYU_1,0.9925650557620818
1WYW_1,0.9080459770114943
1WYZ_1,0.9239130434782609
1WZ3_1,1.0
1WZ7_1,0.9482758620689655
1X0G_1,0.9850746268656716
1X2H_1,0.9171270718232044
1X2I_1,0.9418604651162791
1X6V_1,0.9130434782608695
1X7O_1,0.819672131147541
1X8D_1,0.9514563106796117
1XAO_1,0.9946236559139785
1XCB_1,0.9662921348314607
1XD9_1,0.9883720930232558
1XDK_1,0.923728813559322
1XDP_1,0.9037037037037037
1XEB_1,0.9859154929577465
1XFC_1,0.9222222222222223
1XFS_7,0.8235294117647058
1XG2_1,0.9090909090909091
1XG5_2,0.9369369369369369
1XHN_1,0.9154929577464789
1XIW_1,0.9508196721311475
1XLY_1,0.9383561643835616
1XM3_1,0.9495798319327731
1XNY_1,0.952112676056338
1XOU_1,1.0
1XPJ_1,0.9541984732824428
1XR4_1,0.953405017921147
1XSQ_1,0.9603174603174603
1XTG_1,0.9666666666666667
1XTT_1,0.9103448275862069
1XUA_1,0.9310344827586207
1XUV_1,0.8571428571428571
1XV2_2,0.831858407079646
1XWD_1,0.9390243902439024
1XWO_1,0.9331210191082803
1XX7_4,0.8073394495412844
1XY7_1,0.9685534591194969
1XZ8_1,0.8939393939393939
1XZP_1,0.975609756097561
1Y07_3,0.8034188034188035
1Y0B_1,0.9152542372881356
1Y0G_1,0.8968253968253969
1Y0H_1,0.8260869565217391
1Y0U_1,0.8441558441558441
1Y10_1,0.972972972972973
1Y1A_1,0.944954128440367
1Y1K_1,0.9436619718309859
1Y1O_2,0.824
1Y23_2,0.8104265402843602
1Y2I_1,0.9212598425196851
1Y33_1,0.9452054794520548
1Y34_1,0.9178082191780822
1Y3B_9,0.8026315789473685
1Y3C_1,0.9452054794520548
1Y3D_1,0.9444444444444444
1Y4A_1,0.9746835443037974
1Y4D_1,0.9873417721518988
1Y4M_1,0.9146341463414634
1Y4Z_1,0.9593023255813954
1Y56_1,0.8992248062015504
1Y5Y_1,0.9008264462809917
1Y60_1,0.9391891891891891
1Y64_1,0.9256756756756757
1Y7Q_6,0.8029197080291971
1Y7R_1,0.9607843137254902
1Y82_1,0.9074074074074074
1Y8G_1,0.9052631578947369
1Y8Q_1,0.9336734693877551
1Y96_1,0.92
1YA0_3,0.8467741935483871
1YAF_1,1.0
1YAU_1,0.9333333333333333
1YAV_1,0.9396551724137931
1YC0_2,0.9411764705882353
1YC6_1,0.9905660377358491
1YC8_3,0.8395061728395061
1YDG_3,0.8041237113402062
1YEW_1,0.9803149606299213
1YJ7_1,0.9473684210526315
1YKE_1,0.8777777777777778
1YKJ_1,0.9158878504672897
1YL7_4,0.8699186991869918
1YLM_1,0.872093023255814
1YLX_3,0.8048780487804879
1YOX_1,0.9568965517241379
1YQF_6,0.8018018018018018
1YRB_1,0.9532163742690059
1YRT_1,0.968503937007874
1YRU_1,0.9763779527559056
1YUK_1,0.9324324324324325
1YV1_1,0.8571428571428571
1YVB_3,0.8089887640449438
1YVI_1,0.9012345679012346
1YWK_9,0.8269230769230769
1YYV_1,0.9858156028368794
1Z01_7,0.8273809523809523
1Z2X_1,0.9354838709677419
1Z5Y_1,0.864406779661017
1Z69_7,0.8169014084507042
1Z7M_1,0.9386503067484663
1Z7U_1,0.9732142857142857
1Z82_1,0.8870967741935484
1Z85_1,0.8695652173913043
1Z8K_1,0.8571428571428571
1Z92_1,0.9230769230769231
1Z94_1,0.9069767441860465
1ZAE_4,0.9108910891089109
1ZC3_1,0.8961038961038961
1ZCT_1,0.99
1ZDN_1,0.9285714285714286
1ZFN_1,0.9281767955801105
1ZH8_1,0.875
1ZHH_1,0.898989898989899
1ZHI_8,0.9322033898305084
1ZKE_1,0.9159663865546218
1ZKP_1,0.8867924528301887
1ZKU_1,0.88
1ZLI_1,0.8761061946902655
1ZN7_1,0.972972972972973
1ZOT_1,0.9615384615384616
1ZPS_1,0.9485294117647058
1ZR0_1,0.9107142857142857
1ZT9_1,0.987012987012987
1ZUD_1,0.9393939393939394
1ZV5_1,0.9242424242424242
1ZVN_1,0.8888888888888888
1ZVY_1,0.8787878787878788
1ZXM_1,0.8934010152284264
1ZXO_3,0.8876404494382022
1ZXZ_9,0.8522727272727273
1ZY4_1,0.9223300970873787
2A0S_1,0.9278350515463918
2A1F_1,0.8925619834710744
2A1S_2,0.8494623655913979
2A2J_1,0.9298245614035088
2A2L_3,0.8352941176470589
2A40_1,0.9512195121951219
2A4W_1,0.9551282051282052
2A56_1,0.9741935483870968
2A5D_1,0.9069767441860465
2A5H_1,0.9740634005763689
2A5T_1,0.97
2A5Z_1,0.9541984732824428
2A61_1,0.9764705882352941
2A6A_3,0.8852459016393442
2A6D_1,0.949438202247191
2A6K_1,0.9388888888888889
2A6P_1,0.8604651162790697
2A6Q_1,0.9803921568627451
2A6S_1,0.84375
2A72_1,0.978448275862069
2A73_1,0.9873417721518988
2A78_5,0.935064935064935
2A7K_1,0.8977272727272727
2A9K_1,0.9466666666666667
2A9S_2,0.8454545454545455
2ABM_1,0.9210526315789473
2ABZ_1,0.8780487804878049
2ADL_1,0.9191919191919192
2AF4_1,0.864406779661017
2AF6_2,0.9349593495934959
2AHM_1,0.9801980198019802
