complex name,J index
1T44-5,0.11650485436893204
1T62-6,0.0787037037037037
1T6B-6,0.006666666666666667
1T6G-10,0.035897435897435895
1T6P-4,0.039473684210526314
1T70-3,0.0
1T8Q-7,0.24324324324324326
1T8U-5,0.046948356807511735
1T98-8,0.11538461538461539
1T9D-7,0.20588235294117646
1T9G-4,0.05426356589147287
1TA3-6,0.03225806451612903
1TAW-8,0.11009174311926606
1TB3-2,0.0
1TBX-9,0.024193548387096774
1TDQ-2,0.013333333333333334
1TDT-4,0.228310502283105
1TE1-2,0.0
1TE2-7,0.0
1TF0-9,0.11194029850746269
1TH1-8,0.12444444444444444
1TH7-7,0.1797752808988764
1THN-10,0.0703125
1TJ7-3,0.10933333333333334
1TJO-7,0.0379746835443038
1TLJ-7,0.1875
1TM1-6,0.1171875
1TM3-3,0.12173913043478261
1TM4-5,0.12173913043478261
1TM5-10,0.1
1TM7-4,0.125
1TMQ-5,0.07692307692307693
1TMX-2,0.07763975155279502
1TO0-8,0.04794520547945205
1TO1-7,0.06349206349206349
1TO6-7,0.046218487394957986
1TOA-5,0.0
1TQ8-3,0.12244897959183673
1TU1-4,0.22023809523809523
1TUE-5,0.01910828025477707
1TVK-2,0.0
1TX4-8,0.2014388489208633
1TXN-4,0.2347266881028939
1TY9-3,0.2235294117647059
1U07-4,0.15178571428571427
1U0S-9,0.11764705882352941
1U20-3,0.21195652173913043
1U2E-7,0.0
1U2M-6,0.17475728155339806
1U2V-4,0.08759124087591241
1U4F-5,0.0330188679245283
1U5I-5,0.02097902097902098
1U5U-2,0.0
1U5W-5,0.050761421319796954
1U6G-10,0.10434782608695652
1U6J-9,0.09230769230769231
1U6S-10,0.19218241042345277
1U7H-8,0.034482758620689655
1U7I-6,0.20238095238095238
1U7Z-10,0.17543859649122806
1UAD-1,0.0
1UAN-4,0.10126582278481013
1UE7-6,0.14049586776859505
1UF2-7,0.06109324758842444
1UGH-10,0.09027777777777778
1UI5-6,0.04245283018867924
1UL1-5,0.07488986784140969
1ULG-8,0.0
1UM0-8,0.013953488372093023
1UMF-8,0.007518796992481203
1UN8-5,0.05511811023622047
1UOD-9,0.18181818181818182
1UP6-4,0.0
1USU-6,0.0
1USV-8,0.0
1USY-9,0.23577235772357724
1UT4-7,0.03968253968253968
1UUG-10,0.20422535211267606
1UUN-3,0.21621621621621623
1UVZ-7,0.0707070707070707
1UWG-9,0.09009009009009009
1UWI-10,0.010471204188481676
1V0E-10,0.2111801242236025
1V1P-9,0.0
1V26-7,0.0
1V3E-9,0.09405940594059406
1V5W-5,0.019704433497536946
1V5X-4,0.0
1V7C-6,0.1758957654723127
1V8D-10,0.007751937984496124
1V8H-4,0.049586776859504134
1V8P-7,0.18055555555555555
1VCB-3,0.18110236220472442
1VDD-3,0.07246376811594203
1VE5-9,0.007246376811594203
1VEA-3,0.0783132530120482
1VG0-2,0.0
1VG9-2,0.03389830508474576
1VGC-8,0.24257425742574257
1VGO-7,0.006097560975609756
1VJL-8,0.1488095238095238
1VJQ-9,0.05660377358490566
1VKM-2,0.06321839080459771
1VLR-4,0.013297872340425532
1VMD-7,0.15384615384615385
1VMK-9,0.043010752688172046
1VP2-10,0.0
1VR9-5,0.008264462809917356
1VS3-9,0.0872093023255814
1VYH-5,0.06748466257668712
1VZY-9,0.014563106796116505
1W1I-1,0.0
1W23-9,0.2222222222222222
1W39-1,0.0
1W3B-1,0.0
1W3Z-5,0.09401709401709402
1W4C-1,0.01557632398753894
1W4R-9,0.0736196319018405
1W6U-8,0.08680555555555555
1W9A-3,0.08108108108108109
1W9Z-7,0.19130434782608696
1WB4-1,0.0
1WDL-4,0.0
1WDM-2,0.0
1WKH-6,0.0
1WKV-10,0.06741573033707865
1WLE-9,0.07466666666666667
1WLI-8,0.2074074074074074
1WMS-9,0.0
1WN1-4,0.08695652173913043
1WO8-8,0.1
1WOQ-7,0.06321839080459771
1WOV-9,0.07692307692307693
1WPP-10,0.12849162011173185
1WPX-7,0.009302325581395349
1WQ1-9,0.06896551724137931
1WQA-2,0.0
1WQJ-6,0.23931623931623933
1WR6-3,0.09090909090909091
1WRD-2,0.13333333333333333
1WSC-7,0.12903225806451613
1WT5-9,0.027586206896551724
1WWP-2,0.10434782608695652
1WWR-10,0.16312056737588654
1WX0-3,0.0
1WX1-9,0.2237442922374429
1WYU-4,0.12136752136752137
1WYW-10,0.0763888888888889
1WYZ-8,0.21363636363636362
1WZ7-4,0.07627118644067797
1X2H-7,0.1125
1X6V-3,0.0
1X7O-10,0.0319634703196347
1X8Z-2,0.17293233082706766
1X9J-1,0.022653721682847898
1XCB-4,0.13513513513513514
1XCR-9,0.006896551724137931
1XD9-10,0.008438818565400843
1XDK-10,0.12169312169312169
1XDP-6,0.014598540145985401
1XEB-6,0.09285714285714286
1XF9-3,0.005988023952095809
1XFC-6,0.0
1XG2-5,0.06470588235294118
1XG5-8,0.03867403314917127
1XHN-7,0.18617021276595744
1XLY-4,0.06956521739130435
1XM3-3,0.08163265306122448
1XNY-3,0.05
1XPJ-9,0.20238095238095238
1XR4-7,0.06486486486486487
1XT9-9,0.05228758169934641
1XTG-2,0.1394422310756972
1XTT-2,0.04739336492890995
1XUA-3,0.022321428571428572
1XUV-7,0.07471264367816093
1XV2-8,0.24666666666666667
1XWD-6,0.24324324324324326
1XWO-9,0.07322654462242563
1XX7-3,0.07272727272727272
1XZ8-5,0.0
1XZP-3,0.013215859030837005
1Y0B-4,0.005
1Y0G-3,0.013824884792626729
1Y0H-10,0.10204081632653061
1Y10-8,0.09190371991247265
1Y1A-8,0.15469613259668508
1Y1K-9,0.12698412698412698
1Y2M-3,0.05757575757575758
1Y33-10,0.14285714285714285
1Y34-10,0.11666666666666667
1Y3B-10,0.11570247933884298
1Y3C-10,0.12213740458015267
1Y3D-8,0.128
1Y4A-7,0.11811023622047244
1Y4D-10,0.050724637681159424
1Y4Z-5,0.021660649819494584
1Y56-6,0.0
1Y5Y-10,0.0625
1Y60-2,0.20675105485232068
1Y64-6,0.0
1Y6K-9,0.02976190476190476
1Y6M-8,0.0
1Y6N-10,0.0
1Y7R-6,0.11702127659574468
1Y82-8,0.12345679012345678
1Y8G-2,0.0
1Y8N-1,0.012578616352201259
1Y8Q-4,0.11986301369863013
1YA0-6,0.026415094339622643
1YAF-2,0.045112781954887216
1YAU-9,0.06719367588932806
1YBG-6,0.0
1YC0-4,0.0873015873015873
1YC6-10,0.14545454545454545
1YC8-1,0.026490066225165563
1YDG-4,0.16901408450704225
1YEW-3,0.1826625386996904
1YF2-5,0.004464285714285714
1YF9-1,0.014705882352941176
1YJ7-8,0.08130081300813008
1YKJ-7,0.04411764705882353
1YL7-5,0.05504587155963303
1YLQ-5,0.1794871794871795
1YNH-9,0.0
1YNJ-7,0.051470588235294115
1YOX-8,0.21176470588235294
1YQF-2,0.057692307692307696
1YRB-4,0.21890547263681592
1YRT-8,0.23391812865497075
1YRU-10,0.143646408839779
1YUM-6,0.03067484662576687
1YV1-3,0.0
1YVB-5,0.0425531914893617
1YVI-8,0.058823529411764705
1YWK-4,0.08284023668639054
1YY9-1,0.0
1YYV-6,0.18604651162790697
1Z01-8,0.03529411764705882
1Z2X-3,0.013071895424836602
1Z5Y-8,0.049586776859504134
1Z6Y-1,0.0
1Z7M-8,0.225
1Z82-9,0.22033898305084745
1Z85-9,0.08759124087591241
1Z8K-2,0.23448275862068965
1Z92-7,0.12878787878787878
1Z94-9,0.0
1ZBX-10,0.0
1ZC3-3,0.02877697841726619
1ZCP-4,0.057692307692307696
1ZCT-6,0.0
1ZDN-6,0.032467532467532464
1ZH8-6,0.04807692307692308
1ZHH-9,0.05325443786982249
1ZHI-5,0.022058823529411766
1ZKP-5,0.20238095238095238
1ZKU-5,0.23723723723723725
1ZLI-8,0.16774193548387098
1ZM4-1,0.0
1ZN7-9,0.1949685534591195
1ZOT-6,0.21714285714285714
1ZR0-6,0.07751937984496124
1ZUD-10,0.11805555555555555
1ZV5-4,0.0
1ZVH-7,0.036036036036036036
1ZVN-7,0.15827338129496402
1ZVY-8,0.07964601769911504
1ZXM-8,0.14028776978417265
1ZXO-2,0.0
1ZXZ-10,0.07947019867549669
1ZY4-2,0.0
1ZY7-1,0.0
2A0S-6,0.041916167664670656
2A1A-1,0.0
2A1F-4,0.0
2A1S-4,0.0
2A1T-1,0.0
2A2J-5,0.2226148409893993
2A2L-6,0.08695652173913043
2A40-7,0.032432432432432434
2A5D-10,0.15151515151515152
2A5H-4,0.21311475409836064
2A5T-9,0.005434782608695652
2A61-8,0.12334801762114538
2A67-5,0.1951219512195122
2A6A-7,0.1751412429378531
2A6K-9,0.14760147601476015
2A6P-7,0.20915032679738563
2A6S-10,0.1839080459770115
2A73-10,0.013186813186813187
2A78-7,0.05303030303030303
2A7K-2,0.11258278145695365
2A9K-7,0.05384615384615385
2ABM-8,0.0
2ABZ-10,0.1297709923664122
2AE8-7,0.05982905982905983
2AF4-2,0.0
2AF6-1,0.08270676691729323
2AJF-9,0.03389830508474576
2ANE-8,0.1415929203539823
2ANU-2,0.021739130434782608
2AP9-1,0.01834862385321101
2APT-7,0.0
2AQ1-4,0.0
2AQ2-6,0.03597122302158273
2AQ3-4,0.016260162601626018
2AQX-9,0.09137055837563451
2ARK-7,0.13157894736842105
2ARP-5,0.15568862275449102
2ASS-10,0.15934065934065933
2AST-8,0.18333333333333332
2ATX-10,0.0979020979020979
2AUN-5,0.0
2AVF-6,0.020491803278688523
2AW2-10,0.08450704225352113
2B10-8,0.023076923076923078
2B11-9,0.0
2B12-3,0.0
2B2K-10,0.07432432432432433
2B3D-4,0.18269230769230768
2B3S-5,0.013100436681222707
2B3Z-6,0.0
2B42-6,0.0
2B43-1,0.0
2B4C-4,0.021164021164021163
2B5L-10,0.028
2B7C-7,0.22959183673469388
2B81-3,0.0752212389380531
2B99-1,0.19642857142857142
2B9B-10,0.09389671361502347
2BCJ-2,0.0
2BCM-10,0.07534246575342465
2BE1-9,0.0
2BEX-3,0.15
2BFG-8,0.054982817869415807
2BGC-10,0.0
2BIS-8,0.020942408376963352
2BKI-5,0.16115702479338842
2BM8-9,0.011904761904761904
2BMA-6,0.07462686567164178
2BP7-8,0.04128440366972477
2BSE-4,0.23333333333333334
2BTU-5,0.18461538461538463
2BW3-8,0.15546218487394958
2BWN-7,0.06060606060606061
2BYC-4,0.014598540145985401
2BZN-2,0.03636363636363636
2C1L-4,0.16532258064516128
2C1W-2,0.02040816326530612
2C2X-10,0.0
2C35-8,0.04285714285714286
2C37-9,0.029850746268656716
2C3B-6,0.24324324324324326
2C41-1,0.051094890510948905
2C57-4,0.0
2C9J-7,0.0
2C9P-5,0.05504587155963303
2C9T-3,0.013392857142857142
2CAY-4,0.0
2CB2-2,0.0
2CDU-10,0.0
2CE8-6,0.0
2CH5-5,0.0
2CH8-8,0.17341040462427745
2CJ9-4,0.16326530612244897
2CJS-6,0.1619718309859155
2CKF-10,0.05732484076433121
2CLB-5,0.06164383561643835
2CS7-9,0.02127659574468085
2CT9-6,0.07368421052631578
2CW6-6,0.0
2CWO-1,0.0
2CXS-8,0.08775137111517367
2CZV-9,0.0
2D13-6,0.01282051282051282
2D1C-7,0.17312072892938496
2D1P-4,0.04819277108433735
2D1W-9,0.022108843537414966
